HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,GroupId,GroupSize,IsAlone,Deck,CabinNum,Side,TotalSpend,SpendPerAmenity,HasSpent,LogTotalSpend,LogRoomService,LogFoodCourt,LogShoppingMall,LogSpa,LogVRDeck,AgeBin,Transported
1,0,0,33.0,0,0.0,26.0,1.0,33.0,2439.0,1590,2,0,3,57.0,1,2499.0,499.8,1,7.824046010856292,0.0,3.295836866004329,0.6931471805599453,3.5263605246161616,7.799753318287247,0,0
1,0,2,35.0,0,305.0,3621.0,0.0,320.0,341.0,1592,2,0,2,60.0,1,4587.0,917.4,1,8.431199478249262,5.723585101952381,8.19478163844336,0.0,5.771441123130016,5.834810737062605,0,1
1,0,0,47.0,0,16.0,2127.0,1487.0,0.0,196.0,1592,2,0,2,60.0,1,3826.0,765.2,1,8.249836485425702,2.833213344056216,7.662937850461535,7.305188215393037,0.0,5.2832037287379885,0,1
0,0,2,23.0,0,5.0,51.0,0.0,732.0,0.0,1593,1,1,4,114.0,1,788.0,157.6,1,6.670766320845874,1.791759469228055,3.9512437185814275,0.0,6.597145701886651,0.0,0,0
0,0,2,27.0,0,0.0,3.0,0.0,2.0,923.0,1594,1,1,6,253.0,0,928.0,185.6,1,6.834108738813838,0.0,1.3862943611198906,0.0,1.0986122886681098,6.828712071641684,2,1
1,0,0,27.0,0,0.0,4342.0,0.0,0.0,36.0,1595,1,1,2,57.0,0,4378.0,875.6,1,8.384575666801398,0.0,8.376320632534823,0.0,0.0,3.6109179126442243,0,1
1,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1596,1,1,1,54.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1597,1,1,6,254.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1599,2,0,2,58.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,1,0,53.0,0,0.0,0.0,0.0,0.0,0.0,1599,2,0,2,58.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,37.0,0,22.0,5.0,0.0,747.0,0.0,1601,1,1,6,255.0,0,774.0,154.8,1,6.652863029353347,3.1354942159291497,1.791759469228055,0.0,6.617402977974478,0.0,0,0
0,0,2,18.0,0,0.0,0.0,0.0,2681.0,55.0,1602,1,1,5,307.0,1,2736.0,547.2,1,7.914617709040679,0.0,0.0,0.0,7.894318063841624,4.02535169073515,0,0
0,0,2,42.0,0,0.0,594.0,0.0,0.0,119.0,1603,3,0,5,317.0,0,713.0,142.6,1,6.570882962339584,0.0,6.38856140554563,0.0,0.0,4.787491742782046,0,0
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,1603,3,0,6,256.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1603,3,0,6,256.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,2,24.0,0,2.0,3.0,0.0,616.0,161.0,1604,1,1,6,257.0,0,782.0,156.4,1,6.663132695990803,1.0986122886681098,1.3862943611198906,0.0,6.424869023905388,5.087596335232384,0,0
1,0,2,20.0,0,13.0,817.0,0.0,1435.0,22.0,1606,1,1,4,116.0,1,2287.0,457.4,1,7.7354333524996886,2.6390573296152584,6.706862336602747,0.0,7.269616749608169,3.1354942159291497,0,1
0,0,2,24.0,0,1158.0,193.0,798.0,2.0,0.0,1608,1,1,5,319.0,0,2151.0,430.2,1,7.674152921281675,7.055312843339752,5.267858159063328,6.683360945766275,1.0986122886681098,0.0,0,0
0,0,2,42.0,0,0.0,865.0,0.0,0.0,44.0,1611,1,1,6,248.0,1,909.0,181.8,1,6.813444599510896,0.0,6.763884908562435,0.0,0.0,3.8066624897703196,0,1
1,0,2,49.0,0,0.0,3750.0,0.0,2.0,341.0,1612,2,0,4,101.0,0,4093.0,818.6,1,8.317277766221235,0.0,8.229777750081887,0.0,1.0986122886681098,5.834810737062605,0,1
1,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,1612,2,0,4,101.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,0,16.0,0,825.0,9.0,0.0,0.0,42.0,1613,1,1,5,427.0,1,876.0,175.2,1,6.776506992372183,6.716594773520978,2.302585092994046,0.0,0.0,3.7612001156935624,4,0
2,0,2,26.0,1,432.0,0.0,965.0,35.0,0.0,1614,1,1,5,321.0,0,1432.0,286.4,1,7.267525427828172,6.07073772800249,0.0,6.873163834212518,3.58351893845611,0.0,0,0
0,0,2,24.0,0,0.0,0.0,6.0,685.0,0.0,1615,3,0,5,322.0,0,691.0,138.2,1,6.539585955617669,0.0,0.0,1.9459101490553132,6.530877627725885,0.0,0,0
0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1615,3,0,6,259.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1615,3,0,6,259.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,1,37.0,0,295.0,1575.0,19.0,515.0,0.0,1617,1,1,3,53.0,0,2404.0,480.8,1,7.785305182539862,5.69035945432406,7.362645270417825,2.995732273553991,6.246106765481563,0.0,0,0
0,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,1619,1,1,6,249.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,0,25.0,0,553.0,0.0,1.0,239.0,8.0,1621,2,0,5,308.0,1,801.0,160.2,1,6.687108607866515,6.317164686747284,0.0,0.6931471805599453,5.480638923341991,2.1972245773362196,0,1
0,0,1,25.0,0,172.0,129.0,41.0,0.0,341.0,1621,2,0,5,308.0,1,683.0,136.6,1,6.52795791762255,5.153291594497779,4.867534450455582,3.7376696182833684,0.0,5.834810737062605,0,0
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1622,1,1,5,323.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1624,3,0,6,250.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,46.0,0,612.0,0.0,62.0,0.0,0.0,1624,3,0,6,250.0,1,674.0,134.8,1,6.51471269087253,6.418364935936212,0.0,4.143134726391533,0.0,0.0,0,1
0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1624,3,0,6,250.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,1625,2,0,2,59.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,2,29.0,0,0.0,930.0,0.0,2113.0,98.0,1625,2,0,2,59.0,0,3141.0,628.2,1,8.052614818815567,0.0,6.836259277277067,0.0,7.656337166430183,4.59511985013459,0,0
0,0,2,19.0,0,0.0,9.0,0.0,0.0,1.0,1626,1,1,5,324.0,0,10.0,2.0,1,2.3978952727983707,0.0,2.302585092994046,0.0,0.0,0.6931471805599453,0,0
1,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,1628,1,1,1,71.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1630,3,0,6,252.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1630,3,0,6,252.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,2,37.0,0,0.0,27.0,11.0,732.0,5.0,1630,3,0,5,309.0,1,775.0,155.0,1,6.654152520183219,0.0,3.332204510175204,2.4849066497880004,6.597145701886651,1.791759469228055,0,0
0,0,2,61.0,0,1215.0,32.0,0.0,0.0,362.0,1631,1,1,4,118.0,1,1609.0,321.8,1,7.383989457978509,7.103322062526113,3.4965075614664802,0.0,0.0,5.8944028342648505,3,0
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1632,1,1,2,62.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1633,2,0,6,261.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1633,2,0,6,261.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1634,1,1,6,253.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,22.0,0,1300.0,0.0,0.0,0.0,1134.0,1635,1,1,5,325.0,0,2434.0,486.8,1,7.79770203551669,7.170888478512505,0.0,0.0,0.0,7.034387929915503,0,0
0,0,2,41.0,0,139.0,666.0,6.0,71.0,25.0,1636,1,1,6,254.0,1,907.0,181.4,1,6.811244378601294,4.941642422609304,6.502790045915623,1.9459101490553132,4.276666119016055,3.258096538021482,0,0
0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1637,1,1,6,255.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,19.0,0,414.0,0.0,66.0,307.0,0.0,1638,1,1,4,119.0,1,787.0,157.4,1,6.669498089857879,6.028278520230698,0.0,4.204692619390966,5.730099782973574,0.0,0,0
0,0,2,21.0,0,305.0,0.0,1.0,618.0,2.0,1640,1,1,6,262.0,0,926.0,185.2,1,6.831953565565855,5.723585101952381,0.0,0.6931471805599453,6.428105272684596,1.0986122886681098,0,1
0,0,0,14.0,0,0.0,2.0,0.0,0.0,794.0,1644,1,1,5,327.0,0,796.0,159.2,1,6.680854678790215,0.0,1.0986122886681098,0.0,0.0,6.678342114654332,4,0
0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,1645,1,1,5,427.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,34.0,0,0.0,0.0,885.0,0.0,0.0,1646,1,1,6,264.0,0,885.0,177.0,1,6.786716950605081,0.0,0.0,6.786716950605081,0.0,0.0,0,1
0,0,2,33.0,0,954.0,0.0,10.0,3.0,2.0,1647,1,1,5,328.0,0,969.0,193.8,1,6.877296071497429,6.86171134048073,0.0,2.3978952727983707,1.3862943611198906,1.0986122886681098,0,0
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1649,1,1,6,265.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1650,1,1,6,258.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1651,3,0,6,266.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1651,3,0,6,266.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1651,3,0,6,266.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,0,2,47.0,0,4.0,1303.0,830.0,774.0,2.0,1653,1,1,0,19.0,1,2913.0,582.6,1,7.97728198675515,1.6094379124341003,7.1731917424865985,6.7226297948554485,6.652863029353347,1.0986122886681098,0,0
0,0,2,28.0,0,3202.0,0.0,0.0,0.0,5.0,1655,2,0,5,427.0,1,3207.0,641.4,1,8.073402968986406,8.071843149609158,0.0,0.0,0.0,1.791759469228055,0,0
0,0,2,40.0,0,0.0,807.0,0.0,0.0,0.0,1655,2,0,5,310.0,1,807.0,161.4,1,6.694562058521095,0.0,6.694562058521095,0.0,0.0,0.0,0,1
0,0,2,17.0,0,1.0,160.0,37.0,0.0,0.0,1656,1,1,5,311.0,1,198.0,39.6,1,5.293304824724492,0.6931471805599453,5.081404364984463,3.6375861597263857,0.0,0.0,4,0
0,0,2,21.0,0,0.0,0.0,218.0,109.0,5321.0,1657,1,1,6,267.0,0,5648.0,1129.6,1,8.639233817325263,0.0,0.0,5.389071729816501,4.700480365792417,8.579604451537634,0,0
2,0,2,27.0,0,1150.0,0.0,6.0,4.0,0.0,1658,1,1,5,312.0,1,1160.0,232.0,1,7.057036981697891,7.048386408721883,0.0,1.9459101490553132,1.6094379124341003,0.0,2,1
0,0,2,41.0,0,0.0,82.0,3.0,0.0,718.0,1659,1,1,5,313.0,1,803.0,160.6,1,6.6895992691789665,0.0,4.418840607796598,1.3862943611198906,0.0,6.577861357721047,0,0
0,0,2,20.0,0,0.0,1.0,0.0,905.0,0.0,1660,1,1,4,122.0,1,906.0,181.2,1,6.810142450115136,0.0,0.6931471805599453,0.0,6.80903930604298,0.0,0,0
1,0,2,56.0,0,0.0,0.0,0.0,0.0,0.0,1661,4,0,0,20.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,2,57.0,0,0.0,62.0,0.0,2136.0,178.0,1661,4,0,0,20.0,1,2376.0,475.2,1,7.773594467360194,0.0,4.143134726391533,0.0,7.667158255319148,5.187385805840755,0,0
1,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,1661,4,0,0,20.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,2,37.0,0,0.0,2390.0,0.0,1306.0,0.0,1661,4,0,0,20.0,1,3696.0,739.2,1,8.215276958936633,0.0,7.779466967458324,0.0,7.175489713624222,0.0,0,0
0,0,1,20.0,0,127.0,0.0,0.0,542.0,0.0,1662,1,1,5,314.0,1,669.0,133.8,1,6.507277712385012,4.852030263919617,0.0,0.0,6.297109319933935,0.0,0,0
0,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1663,1,1,6,268.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,2,38.0,0,158.0,787.0,2820.0,0.0,86.0,1666,1,1,3,59.0,1,3851.0,770.2,1,8.256347772918016,5.0689042022202315,6.669498089857879,7.944846711001996,0.0,4.465908118654584,0,1
0,0,2,22.0,0,2.0,0.0,6.0,101.0,536.0,1668,1,1,5,316.0,1,645.0,129.0,1,6.470799503782602,1.0986122886681098,0.0,1.9459101490553132,4.624972813284271,6.285998094508865,0,0
2,0,2,31.0,0,2436.0,0.0,147.0,16.0,0.0,1669,3,0,5,317.0,1,2599.0,519.8,1,7.8632667240095735,7.798523053625206,0.0,4.997212273764115,2.833213344056216,0.0,0,0
2,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1669,3,0,5,317.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,0,21.0,0,1481.0,0.0,881.0,0.0,0.0,1669,3,0,5,317.0,1,2362.0,472.4,1,7.767687277186908,7.301147805856032,0.0,6.782192056006791,0.0,0.0,0,0
0,0,2,49.0,0,0.0,67.0,213.0,2.0,1442.0,1670,2,0,6,269.0,0,1724.0,344.8,1,7.45298232946546,0.0,4.219507705176107,5.365976015021851,1.0986122886681098,7.274479558773871,0,0
0,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,1670,2,0,6,269.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,27.0,0,0.0,859.0,0.0,6704.0,64.0,1671,1,1,1,73.0,1,7627.0,1525.4,1,8.93958096672031,0.0,6.756932389247553,0.0,8.81060879571578,4.174387269895637,2,0
0,0,2,29.0,0,7.0,0.0,0.0,797.0,0.0,1672,1,1,5,318.0,1,804.0,160.8,1,6.690842277418564,2.0794415416798357,0.0,0.0,6.682108597449809,0.0,0,0
0,0,0,16.0,0,876.0,0.0,5.0,1.0,16.0,1673,1,1,5,330.0,0,898.0,179.6,1,6.80128303447162,6.776506992372183,0.0,1.791759469228055,0.6931471805599453,2.833213344056216,4,0
0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1674,1,1,6,260.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1676,1,1,6,270.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,19.0,0,5.0,87.0,0.0,0.0,0.0,1677,1,1,4,103.0,0,92.0,18.4,1,4.532599493153256,1.791759469228055,4.477336814478207,0.0,0.0,0.0,0,0
0,0,2,34.0,0,1.0,89.0,0.0,793.0,0.0,1681,1,1,6,261.0,1,883.0,176.6,1,6.784457062637643,0.6931471805599453,4.499809670330265,0.0,6.677083461247136,0.0,0,0
2,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1682,1,1,5,331.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,0,51.0,0,0.0,260.0,91.0,0.0,264.0,1685,3,0,5,427.0,1,615.0,123.0,1,6.423246963533519,0.0,5.564520407322694,4.5217885770490405,0.0,5.579729825986222,0,0
0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1685,3,0,6,272.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,1685,3,0,6,272.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,2,26.0,1,714.0,450.0,208.0,0.0,44.0,1687,1,1,5,334.0,0,1416.0,283.2,1,7.256297239690681,6.5722825426940075,6.111467339502679,5.342334251964811,0.0,3.8066624897703196,0,0
0,0,2,27.0,0,233.0,554.0,0.0,0.0,0.0,1688,3,0,4,124.0,1,787.0,157.4,1,6.669498089857879,5.455321115357702,6.318968113746434,0.0,0.0,0.0,0,0
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,1688,3,0,5,427.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1688,3,0,6,262.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,28.0,0,0.0,26.0,88.0,5.0,754.0,1690,1,1,5,335.0,0,873.0,174.6,1,6.773080375655535,0.0,3.295836866004329,4.48863636973214,1.791759469228055,6.626717749249025,0,0
2,0,2,27.0,0,3482.0,1234.0,1155.0,0.0,0.0,1691,1,1,5,321.0,1,5871.0,1174.2,1,8.677950570294351,8.155649270366002,7.118826249062078,7.052721049232323,0.0,0.0,0,0
0,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1694,1,1,6,263.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,26.0,0,324.0,0.0,201.0,2.0,256.0,1695,1,1,6,264.0,1,783.0,156.6,1,6.664409020350408,5.783825182329737,0.0,5.308267697401205,1.0986122886681098,5.54907608489522,0,0
1,0,2,43.0,0,0.0,760.0,17.0,15331.0,427.0,1696,1,1,1,55.0,0,16535.0,3307.0,1,9.713295101361604,0.0,6.634633357861686,2.8903717578961645,9.637697426500445,6.059123195581797,0,0
0,0,2,23.0,0,0.0,13.0,0.0,773.0,0.0,1697,1,1,6,274.0,0,786.0,157.2,1,6.668228248417403,0.0,2.6390573296152584,0.0,6.651571873589727,0.0,0,0
0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1698,1,1,4,125.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,0,47.0,0,0.0,574.0,0.0,0.0,68.0,1699,1,1,5,336.0,0,642.0,128.4,1,6.466144724237619,0.0,6.354370040797351,0.0,0.0,4.23410650459726,0,1
1,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1700,2,0,1,74.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,0,2,64.0,0,0.0,4.0,0.0,6200.0,622.0,1700,2,0,1,74.0,1,6826.0,1365.2,1,8.82864061741828,0.0,1.6094379124341003,0.0,8.732465848349879,6.434546518787453,3,0
2,0,2,13.0,0,1112.0,0.0,687.0,0.0,3.0,1704,2,0,3,60.0,1,1802.0,360.4,1,7.497207223203318,7.014814351275545,0.0,6.5337888379333435,0.0,1.3862943611198906,4,0
2,0,0,18.0,0,86.0,1164.0,516.0,0.0,0.0,1704,2,0,3,60.0,1,1766.0,353.2,1,7.4770384723196965,4.465908118654584,7.060476365999801,6.248042874508429,0.0,0.0,0,1
2,0,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1705,1,1,4,126.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,70.0,0,0.0,3.0,1.0,2.0,1290.0,1708,1,1,5,338.0,0,1296.0,259.2,1,7.167809184316444,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,7.1631723908466425,3,0
2,0,2,23.0,0,31.0,0.0,1247.0,0.0,47.0,1709,7,0,5,326.0,1,1325.0,265.0,1,7.189922170745808,3.4657359027997265,0.0,7.129297548929373,0.0,3.871201010907891,0,0
2,0,2,23.0,0,2210.0,0.0,89.0,0.0,0.0,1709,7,0,3,61.0,1,2299.0,459.8,1,7.7406644019172415,7.701200180857446,0.0,4.499809670330265,0.0,0.0,0,1
2,0,2,35.0,0,1313.0,0.0,24.0,0.0,1.0,1709,7,0,5,427.0,1,1338.0,267.6,1,7.199678345691172,7.1808311990445555,0.0,3.2188758248682006,0.0,0.6931471805599453,0,0
2,0,2,17.0,0,1744.0,0.0,136.0,8.0,8.0,1709,7,0,4,127.0,1,1896.0,379.2,1,7.5480289699350145,7.4645098346365275,0.0,4.919980925828125,2.1972245773362196,2.1972245773362196,4,0
2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1709,7,0,5,326.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,2,15.0,0,1554.0,0.0,646.0,20.0,1241.0,1709,7,0,3,61.0,1,3461.0,692.2,1,8.149601735736155,7.349230824613334,0.0,6.472346294500901,3.044522437723423,7.124478262493424,4,0
2,0,2,19.0,0,285.0,54.0,1246.0,102.0,0.0,1709,7,0,5,326.0,1,1687.0,337.4,1,7.431299675155903,5.655991810819852,4.007333185232471,7.1284959456800365,4.634728988229636,0.0,0,0
0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1710,1,1,6,276.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,51.0,0,437.0,244.0,908.0,825.0,0.0,1711,1,1,5,327.0,1,2414.0,482.8,1,7.789454566086673,6.082218910376446,5.501258210544727,6.812345094177479,6.716594773520978,0.0,0,0
2,0,2,17.0,0,139.0,0.0,959.0,21.0,0.0,1712,2,0,5,339.0,0,1119.0,223.8,1,7.02108396428914,4.941642422609304,0.0,6.866933284461882,3.091042453358316,0.0,4,0
2,0,2,27.0,0,103.0,1.0,49.0,2421.0,24.0,1712,2,0,5,339.0,0,2598.0,519.6,1,7.8628820346414905,4.6443908991413725,0.6931471805599453,3.912023005428146,7.792348924113037,3.2188758248682006,0,0
0,0,2,43.0,0,84.0,726.0,2.0,0.0,0.0,1713,1,1,6,277.0,0,812.0,162.4,1,6.70073110954781,4.442651256490317,6.588926477533519,1.0986122886681098,0.0,0.0,0,0
0,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,1714,1,1,6,265.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1715,1,1,6,266.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
0,0,2,40.0,0,813.0,0.0,473.0,236.0,0.0,1717,2,0,4,105.0,0,1522.0,304.4,1,7.328437352895162,6.70196036600254,0.0,6.161207321695077,5.4680601411351315,0.0,0,1
0,0,2,38.0,0,4.0,0.0,0.0,0.0,1679.0,1717,2,0,4,105.0,0,1683.0,336.6,1,7.428927194802272,1.6094379124341003,0.0,0.0,0.0,7.426549072397305,0,0
0,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,1718,1,1,5,427.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1719,1,1,6,278.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
0,0,2,15.0,0,320.0,36.0,5.0,0.0,640.0,1721,1,1,5,341.0,0,1001.0,200.2,1,6.90975328164481,5.771441123130016,3.6109179126442243,1.791759469228055,0.0,6.46302945692067,4,0
0,0,2,15.0,0,852.0,0.0,0.0,135.0,0.0,1723,1,1,4,128.0,1,987.0,197.4,1,6.895682697747868,6.748759547491679,0.0,0.0,4.912654885736052,0.0,4,0
1,0,0,59.0,0,8.0,1563.0,0.0,73.0,31.0,1724,1,1,0,21.0,1,1675.0,335.0,1,7.424165281042028,2.1972245773362196,7.355001921105257,0.0,4.30406509320417,3.4657359027997265,0,1
0,0,2,24.0,0,0.0,201.0,0.0,0.0,603.0,1725,1,1,5,328.0,1,804.0,160.8,1,6.690842277418564,0.0,5.308267697401205,0.0,0.0,6.403574197934815,0,0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1727,2,0,5,342.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2,0,0,52.0,0,1279.0,0.0,1061.0,359.0,0.0,1727,2,0,3,54.0,0,2699.0,539.8,1,7.90100705199242,7.154615356913663,0.0,6.967909201801884,5.886104031450156,0.0,0,0
0,0,2,38.0,0,553.0,0.0,0.0,87.0,243.0,1728,1,1,6,280.0,0,883.0,176.6,1,6.784457062637643,6.317164686747284,0.0,0.0,4.477336814478207,5.497168225293202,0,0
0,0,2,26.0,0,21.0,0.0,499.0,568.0,0.0,1729,1,1,5,343.0,0,1088.0,217.6,1,6.9930151229329605,3.091042453358316,0.0,6.214608098422191,6.343880434126331,0.0,0,1
0,0,0,17.0,0,68.0,0.0,0.0,0.0,795.0,1730,1,1,4,106.0,0,863.0,172.6,1,6.761572768804055,4.23410650459726,0.0,0.0,0.0,6.679599185844383,4,1
0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1731,2,0,6,281.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,0,20.0,0,1.0,808.0,0.0,0.0,0.0,1731,2,0,6,281.0,0,809.0,161.8,1,6.697034247666484,0.6931471805599453,6.695798917058491,0.0,0.0,0.0,0,1
0,0,2,15.0,0,1336.0,108.0,0.0,0.0,0.0,1733,1,1,5,344.0,0,1444.0,288.8,1,7.275864600546533,7.198183577101943,4.6913478822291435,0.0,0.0,0.0,4,0
0,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1734,1,1,6,283.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1736,1,1,6,284.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,18.0,0,0.0,0.0,19.0,467.0,0.0,1738,2,0,4,129.0,1,486.0,97.2,1,6.18826412308259,0.0,0.0,2.995732273553991,6.148468295917647,0.0,0,0
